Step: 0 | loss: 0.63679 | acc: 0.66051 | precision: 0.00000 | recall: 91.30002 | specificity: 91.30002 | f1_score: 91.30002
Step: 2 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 4 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 6 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 8 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 10 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 12 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 14 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 16 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 18 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 20 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 22 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 24 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 26 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 28 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 30 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 32 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 34 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 36 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 38 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 40 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 42 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 44 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 46 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 48 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 50 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 52 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 54 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 56 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 58 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 60 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 62 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 64 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 66 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 68 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 70 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 72 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 74 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 76 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 78 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 80 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 82 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 84 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 86 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 88 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 90 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 92 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 94 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 96 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 98 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 100 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 102 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 104 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 106 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 108 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 110 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 112 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 114 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 116 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 118 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 120 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 122 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 124 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 126 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 128 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 130 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 132 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 134 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 136 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 138 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 140 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 142 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 144 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 146 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 148 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 150 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 152 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 154 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 156 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 158 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 160 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 162 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 164 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 166 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 168 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 170 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 172 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 174 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 176 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 178 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 180 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 182 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 184 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 186 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 188 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 190 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 192 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 194 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 196 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 198 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 200 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
